Timestamp,Transaction ID,Traffic Volume (Mbps),Number of Active Users,Network Slice ID,Requested Bandwidth (Mbps),Actual Bandwidth Allocated (Mbps),Latency (ms),Congestion Level,Queue Length (Packets),Transaction Success (1/0)
2025-01-22 19:20:07,TX06197,490,470478,Slice-2,531,516,33,High,31,0
2025-01-06 10:32:04,TX06198,188,933271,Slice-1,207,189,195,Medium,126,1
2025-01-24 08:23:07,TX06199,249,277930,Slice-1,279,269,391,Medium,363,0
2025-01-20 14:49:29,TX06200,86,357147,Slice-1,115,108,447,Low,306,0
2025-01-20 13:37:36,TX06201,765,280765,Slice-1,788,783,338,Low,144,0
2025-01-13 03:08:58,TX06202,872,412432,Slice-2,886,884,216,High,240,0
2025-01-03 20:53:04,TX06203,67,959605,Slice-2,86,69,479,High,40,0
2025-01-05 05:32:25,TX06204,260,889279,Slice-3,309,290,495,Low,198,0
2025-01-26 00:12:53,TX06205,171,183292,Slice-2,207,205,380,Low,330,0
2025-01-06 01:42:58,TX06206,608,168930,Slice-1,654,640,307,Medium,201,0
2025-01-20 23:50:48,TX06207,863,521292,Slice-3,874,874,291,Medium,436,1
2025-01-13 22:45:15,TX06208,506,900364,Slice-2,534,519,392,Low,299,0
2025-01-15 05:30:05,TX06209,837,785704,Slice-2,878,861,21,Low,401,1
2025-01-08 01:49:29,TX06210,130,284196,Slice-1,158,145,449,High,381,0
2025-01-28 10:11:01,TX06211,591,709300,Slice-1,633,626,140,Medium,336,0
2025-01-16 16:36:53,TX06212,474,484268,Slice-2,507,494,288,Low,28,1
2025-01-29 11:15:12,TX06213,832,820012,Slice-3,867,848,317,High,360,0
2025-01-11 14:47:15,TX06214,509,887700,Slice-2,537,534,324,Low,86,0
2025-01-23 02:55:46,TX06215,399,319055,Slice-1,447,431,459,Medium,169,0
2025-01-12 07:24:28,TX06216,17,685230,Slice-2,41,29,175,Low,399,0
2025-01-15 13:54:46,TX06217,884,152137,Slice-2,924,923,155,High,431,0
2025-01-05 03:02:55,TX06218,160,358456,Slice-1,197,188,490,High,89,0
2025-01-09 12:53:26,TX06219,247,569038,Slice-2,277,262,23,Medium,48,1
2025-01-14 22:30:31,TX06220,75,897319,Slice-1,86,67,327,Low,386,0
2025-01-19 09:59:41,TX06221,291,292676,Slice-1,324,315,496,Low,392,0
2025-01-18 04:32:10,TX06222,268,51864,Slice-1,299,291,29,Low,477,1
2025-01-28 15:28:32,TX06223,856,553121,Slice-1,874,859,171,Low,153,1
2025-01-11 09:42:45,TX06224,412,572145,Slice-1,440,427,169,High,189,0
2025-01-15 07:26:48,TX06225,492,910375,Slice-2,532,522,200,Low,499,1
2025-01-25 12:33:32,TX06226,855,420713,Slice-3,897,887,65,Low,50,1
2025-01-29 23:11:19,TX06227,899,306609,Slice-3,917,911,303,Low,254,0
2025-01-03 23:19:36,TX06228,871,146250,Slice-1,906,890,432,High,107,0
2025-01-14 06:50:12,TX06229,594,858814,Slice-1,609,597,102,Medium,325,1
2025-01-25 14:23:30,TX06230,174,687232,Slice-2,214,213,22,Low,455,1
2025-01-06 22:38:03,TX06231,30,764024,Slice-3,76,66,5,Medium,14,1
2025-01-21 18:24:51,TX06232,582,469690,Slice-2,621,616,376,Low,322,0
2025-01-29 06:11:03,TX06233,777,39640,Slice-1,818,807,324,High,9,0
2025-01-03 07:05:11,TX06234,189,736546,Slice-1,236,226,38,Low,145,1
2025-01-07 04:56:43,TX06235,432,285210,Slice-2,478,467,400,Medium,48,0
2025-01-03 22:18:34,TX06236,279,752305,Slice-1,315,312,190,Low,200,0
2025-01-15 09:07:21,TX06237,101,115034,Slice-3,136,126,385,Low,27,0
2025-01-09 02:10:16,TX06238,616,343458,Slice-1,653,635,270,Low,316,1
2025-01-18 21:02:18,TX06239,432,737158,Slice-1,476,465,367,Low,202,0
2025-01-19 10:55:05,TX06240,798,12874,Slice-1,821,816,221,Medium,395,0
2025-01-06 23:55:04,TX06241,199,818309,Slice-1,241,222,389,Medium,359,0
2025-01-15 19:04:04,TX06242,502,158286,Slice-3,538,526,14,Low,438,1
2025-01-06 12:26:36,TX06243,894,112302,Slice-1,920,911,255,Low,450,1
2025-01-05 12:13:53,TX06244,729,190143,Slice-2,752,733,424,Medium,428,0
2025-01-18 16:07:55,TX06245,650,580985,Slice-1,675,675,457,Low,422,0
2025-01-03 10:11:30,TX06246,136,276590,Slice-3,170,166,475,High,52,0
2025-01-10 23:28:36,TX06247,863,857450,Slice-1,887,872,400,Medium,64,0
2025-01-12 14:36:56,TX06248,941,885026,Slice-3,958,949,234,Medium,246,1
2025-01-14 13:14:49,TX06249,337,913285,Slice-1,366,359,447,Low,413,0
2025-01-05 17:00:06,TX06250,509,670338,Slice-1,549,531,171,Medium,440,0
2025-01-07 14:27:03,TX06251,930,312766,Slice-2,964,955,254,Medium,18,1
2025-01-17 22:45:26,TX06252,272,3415,Slice-1,294,282,31,Low,409,1
2025-01-23 21:21:58,TX06253,761,278952,Slice-1,800,792,427,Medium,110,0
2025-01-27 08:14:12,TX06254,325,299952,Slice-2,364,349,142,Low,254,1
2025-01-06 08:19:55,TX06255,589,777219,Slice-2,637,622,269,High,40,0
2025-01-18 14:42:56,TX06256,629,42617,Slice-2,669,668,245,Medium,445,1
2025-01-12 03:29:12,TX06257,485,521682,Slice-2,515,507,402,Low,38,0
2025-01-17 21:10:15,TX06258,190,634510,Slice-2,208,197,83,Low,354,1
2025-01-01 10:20:17,TX06259,376,893556,Slice-2,393,389,227,High,401,0
2025-01-02 10:18:03,TX06260,698,546218,Slice-2,712,704,52,Medium,239,0
2025-01-17 10:58:48,TX06261,638,846857,Slice-3,663,654,240,Low,215,0
2025-01-08 20:50:18,TX06262,285,455568,Slice-2,306,293,464,Medium,417,0
2025-01-13 16:54:06,TX06263,30,651568,Slice-1,44,42,219,Low,373,1
2025-01-04 06:49:44,TX06264,519,257831,Slice-3,550,546,51,High,90,0
2025-01-30 08:56:49,TX06265,181,867791,Slice-3,215,199,328,Low,325,0
2025-01-22 16:37:20,TX06266,804,54133,Slice-1,839,831,264,High,271,0
2025-01-12 07:17:46,TX06267,952,866707,Slice-2,974,967,418,Medium,202,0
2025-01-05 06:47:03,TX06268,550,159672,Slice-1,586,572,178,High,202,0
2025-01-27 00:47:30,TX06269,448,13423,Slice-1,466,457,337,Medium,372,0
2025-01-08 18:00:00,TX06270,898,816416,Slice-2,940,929,163,Medium,24,1
2025-01-01 15:10:00,TX06271,84,256540,Slice-2,102,102,142,High,143,0
2025-01-26 06:00:04,TX06272,143,279327,Slice-1,192,181,112,Low,314,1
2025-01-13 06:37:33,TX06273,342,672471,Slice-3,375,357,389,Low,157,0
2025-01-24 22:18:19,TX06274,241,624837,Slice-1,281,268,289,Low,364,1
2025-01-04 22:34:09,TX06275,809,715061,Slice-1,820,812,116,Low,463,0
2025-01-06 22:23:13,TX06276,142,925189,Slice-3,157,155,266,Low,133,1
2025-01-04 20:23:01,TX06277,359,103475,Slice-2,396,395,456,Medium,379,0
2025-01-25 16:46:23,TX06278,311,579623,Slice-2,348,337,196,Medium,257,1
2025-01-08 19:17:54,TX06279,944,206812,Slice-2,966,960,483,High,204,0
2025-01-22 18:31:47,TX06280,246,115827,Slice-1,291,291,237,Low,406,0
2025-01-26 18:45:58,TX06281,982,792337,Slice-3,999,989,498,Low,417,0
2025-01-26 09:37:44,TX06282,282,374098,Slice-3,304,290,425,Medium,493,0
2025-01-05 14:33:35,TX06283,269,222746,Slice-1,309,303,406,Low,303,0
2025-01-02 17:46:04,TX06284,656,37205,Slice-3,666,654,150,Medium,165,1
2025-01-19 22:49:29,TX06285,867,14202,Slice-1,880,864,396,Low,162,0
2025-01-06 03:14:44,TX06286,884,135993,Slice-1,902,885,123,Medium,11,1
2025-01-06 21:29:50,TX06287,745,222974,Slice-1,758,742,150,Medium,182,1
2025-01-04 06:00:16,TX06288,986,895696,Slice-2,1007,1000,377,High,247,0
2025-01-23 17:51:14,TX06289,163,653140,Slice-3,188,187,35,Low,16,1
2025-01-11 15:51:24,TX06290,989,288845,Slice-1,1003,990,135,High,468,0
2025-01-23 10:42:51,TX06291,785,527849,Slice-1,803,791,163,Low,129,1
2025-01-20 18:15:01,TX06292,56,917400,Slice-1,70,55,462,Low,388,0
2025-01-18 04:16:27,TX06293,850,533919,Slice-3,896,877,395,Low,84,0
2025-01-20 22:54:07,TX06294,217,119151,Slice-1,247,233,56,Medium,270,1
2025-01-01 22:55:34,TX06295,513,260742,Slice-2,546,544,253,Medium,402,0
2025-01-15 04:17:42,TX06296,896,679756,Slice-1,942,934,58,Low,41,1
2025-01-09 00:22:38,TX06297,82,305809,Slice-1,127,120,218,Medium,300,1
2025-01-22 17:59:40,TX06298,317,580109,Slice-3,355,337,369,Low,226,0
2025-01-05 22:54:44,TX06299,407,854758,Slice-3,434,425,177,Low,149,1
2025-01-05 10:30:54,TX06300,109,487005,Slice-1,157,138,381,Low,466,0
2025-01-24 08:18:37,TX06301,140,574508,Slice-3,177,172,326,Low,12,0
2025-01-24 19:43:07,TX06302,679,674099,Slice-2,696,690,482,Low,288,0
2025-01-24 18:39:00,TX06303,331,167487,Slice-1,355,353,92,High,186,0
2025-01-20 02:44:53,TX06304,714,106498,Slice-2,734,722,375,Medium,389,0
2025-01-24 21:18:09,TX06305,518,424276,Slice-1,530,516,490,High,86,0
2025-01-16 16:30:10,TX06306,882,388140,Slice-2,911,900,449,High,262,0
2025-01-14 04:30:27,TX06307,388,475806,Slice-1,405,390,383,Low,366,0
2025-01-11 21:27:08,TX06308,105,257178,Slice-2,152,152,172,High,167,0
2025-01-28 07:49:05,TX06309,145,163038,Slice-1,156,146,42,Low,134,1
2025-01-10 22:37:08,TX06310,389,233313,Slice-2,431,423,411,Low,31,0
2025-01-14 11:47:56,TX06311,378,851405,Slice-2,400,400,41,Low,248,1
2025-01-28 08:29:39,TX06312,451,107371,Slice-2,495,489,303,High,273,0
2025-01-02 01:06:10,TX06313,711,582244,Slice-1,736,721,465,Low,279,0
2025-01-09 09:27:52,TX06314,468,177349,Slice-2,490,484,269,Low,373,1
2025-01-20 20:13:02,TX06315,116,816574,Slice-2,158,142,324,Low,66,0
2025-01-04 19:06:40,TX06316,248,896902,Slice-2,279,262,398,Low,219,0
2025-01-17 15:13:22,TX06317,62,389979,Slice-2,78,73,376,Low,180,0
2025-01-27 21:53:13,TX06318,30,627706,Slice-1,73,62,60,Low,283,1
2025-01-14 06:31:55,TX06319,418,853776,Slice-2,432,423,457,High,377,0
2025-01-20 10:39:59,TX06320,14,40950,Slice-2,47,43,144,Low,38,0
2025-01-18 00:11:46,TX06321,291,274061,Slice-1,323,322,219,Low,448,1
2025-01-20 11:16:33,TX06322,363,564966,Slice-1,380,368,425,Low,119,0
2025-01-11 17:27:19,TX06323,635,934553,Slice-2,663,647,157,Low,115,0
2025-01-06 10:12:05,TX06324,988,769975,Slice-1,1025,1012,3,Low,220,1
2025-01-01 07:25:22,TX06325,956,324592,Slice-2,992,982,303,Low,131,0
2025-01-06 18:24:25,TX06326,652,298992,Slice-1,683,679,123,Medium,459,0
2025-01-15 11:16:06,TX06327,938,189079,Slice-1,974,963,113,Medium,45,0
2025-01-15 17:26:55,TX06328,46,549416,Slice-2,59,59,129,Low,412,1
2025-01-16 10:26:08,TX06329,427,111131,Slice-2,476,470,17,High,109,0
2025-01-05 05:32:05,TX06330,202,912663,Slice-3,247,229,168,Low,148,1
2025-01-04 02:56:23,TX06331,544,995436,Slice-3,580,568,384,Medium,479,0
2025-01-11 02:54:19,TX06332,36,710463,Slice-2,67,55,456,Medium,469,0
2025-01-14 02:24:00,TX06333,642,437299,Slice-2,660,648,139,High,324,0
2025-01-07 00:45:11,TX06334,111,568305,Slice-3,126,124,398,Low,92,0
2025-01-26 11:45:28,TX06335,956,826603,Slice-3,997,994,239,High,170,0
2025-01-09 18:13:39,TX06336,536,193865,Slice-1,550,531,345,Low,381,0
2025-01-02 18:46:32,TX06337,961,249166,Slice-2,993,983,482,Medium,259,0
2025-01-05 03:43:00,TX06338,991,122543,Slice-1,1002,992,25,Low,84,1
2025-01-29 21:01:32,TX06339,444,476346,Slice-1,480,463,338,Low,309,0
2025-01-06 04:08:30,TX06340,806,320309,Slice-1,823,806,116,Low,394,1
2025-01-14 21:07:43,TX06341,767,180886,Slice-2,807,797,296,Low,124,1
2025-01-03 07:54:51,TX06342,997,541258,Slice-2,1028,1021,113,Low,349,1
2025-01-13 21:54:56,TX06343,660,407135,Slice-3,697,686,169,High,405,0
2025-01-19 02:00:54,TX06344,653,532406,Slice-3,682,664,70,Low,18,1
2025-01-12 22:44:29,TX06345,436,445303,Slice-1,469,457,446,Low,500,0
2025-01-03 23:03:48,TX06346,231,326111,Slice-2,247,238,265,Medium,128,0
2025-01-01 04:16:07,TX06347,603,610860,Slice-1,639,634,173,Low,305,1
2025-01-09 02:32:16,TX06348,569,319666,Slice-1,606,595,252,High,380,0
2025-01-18 14:39:47,TX06349,765,481696,Slice-2,807,801,265,Low,406,0
2025-01-02 21:30:27,TX06350,874,658399,Slice-2,903,896,138,Medium,35,1
2025-01-12 00:47:21,TX06351,635,694103,Slice-3,683,667,153,Low,136,1
2025-01-16 06:27:52,TX06352,115,879645,Slice-2,128,117,313,Low,12,0
2025-01-15 08:42:27,TX06353,801,951733,Slice-3,824,815,427,Medium,54,0
2025-01-29 05:57:29,TX06354,307,713565,Slice-3,342,325,464,Low,65,0
2025-01-09 05:09:46,TX06355,455,716197,Slice-3,469,458,116,Low,42,1
2025-01-05 22:28:12,TX06356,545,996068,Slice-3,579,564,466,Medium,89,0
2025-01-24 16:07:22,TX06357,613,987452,Slice-2,629,620,359,High,46,0
2025-01-28 08:56:57,TX06358,974,968777,Slice-3,986,971,335,Medium,16,0
2025-01-29 17:35:30,TX06359,141,253405,Slice-2,185,168,305,Low,472,0
2025-01-06 16:49:34,TX06360,606,888801,Slice-3,634,617,146,Low,401,1
2025-01-24 13:58:34,TX06361,775,811147,Slice-3,822,819,415,High,282,0
2025-01-14 15:59:01,TX06362,834,966480,Slice-1,845,842,401,Low,482,0
2025-01-16 12:23:56,TX06363,880,872336,Slice-2,918,910,280,Medium,235,1
2025-01-24 05:14:30,TX06364,84,76320,Slice-1,123,108,129,Low,41,0
2025-01-08 05:46:08,TX06365,641,683867,Slice-2,656,644,415,Low,337,0
2025-01-02 12:25:33,TX06366,802,956918,Slice-2,837,827,407,Medium,224,0
2025-01-24 23:55:46,TX06367,466,114024,Slice-2,496,488,144,Low,244,1
2025-01-11 15:40:28,TX06368,406,346395,Slice-1,419,418,239,Medium,34,1
2025-01-13 20:18:29,TX06369,962,919194,Slice-1,982,980,395,High,131,0
2025-01-21 14:25:54,TX06370,248,898399,Slice-2,295,287,79,Low,387,1
2025-01-17 16:50:29,TX06371,111,833487,Slice-2,132,127,469,High,180,0
2025-01-08 12:36:22,TX06372,985,605611,Slice-3,995,980,319,High,488,0
2025-01-12 19:17:29,TX06373,683,777435,Slice-1,720,715,223,Low,6,1
2025-01-14 12:47:57,TX06374,990,94881,Slice-2,1010,1000,287,Medium,226,1
2025-01-20 19:47:03,TX06375,962,784088,Slice-2,1009,997,121,Medium,339,1
2025-01-28 20:33:39,TX06376,46,582862,Slice-2,71,52,413,Low,52,0
2025-01-30 14:06:42,TX06377,251,518581,Slice-3,282,278,272,Low,27,1
2025-01-17 16:27:53,TX06378,794,145094,Slice-1,816,806,265,Medium,31,1
2025-01-15 02:15:40,TX06379,930,115962,Slice-2,940,928,333,High,21,0
2025-01-06 08:18:13,TX06380,872,975104,Slice-2,921,907,37,High,160,0
2025-01-22 08:56:20,TX06381,26,423694,Slice-2,65,51,257,High,285,0
2025-01-29 08:33:45,TX06382,633,852441,Slice-1,658,648,188,Low,3,0
2025-01-29 08:15:57,TX06383,608,699817,Slice-1,618,615,498,High,463,0
2025-01-22 16:09:42,TX06384,64,776726,Slice-2,95,77,408,Medium,148,0
2025-01-06 10:34:29,TX06385,163,607024,Slice-1,176,169,285,High,163,0
2025-01-19 10:46:17,TX06386,404,654393,Slice-3,441,435,20,Low,353,1
2025-01-05 18:21:04,TX06387,577,26136,Slice-2,590,573,143,Medium,100,1
2025-01-15 03:31:55,TX06388,150,845056,Slice-3,161,149,389,Medium,53,0
2025-01-14 23:35:53,TX06389,81,935202,Slice-2,96,87,306,Low,86,0
2025-01-03 07:21:16,TX06390,115,18180,Slice-1,127,113,87,Low,313,1
2025-01-04 18:40:46,TX06391,645,233813,Slice-3,674,655,260,High,129,0
2025-01-30 21:56:06,TX06392,226,232121,Slice-2,267,260,340,Low,70,0
2025-01-27 07:28:48,TX06393,388,24488,Slice-2,428,419,26,Low,346,1
2025-01-13 09:57:07,TX06394,343,543621,Slice-2,356,348,315,Medium,435,0
2025-01-07 08:32:41,TX06395,471,757857,Slice-2,484,472,57,Low,150,1
2025-01-16 13:59:18,TX06396,246,647800,Slice-3,268,258,158,Low,203,1
2025-01-08 18:12:26,TX06397,492,116442,Slice-3,524,518,170,Low,164,1
2025-01-02 17:05:14,TX06398,721,62294,Slice-2,754,737,436,High,170,0
2025-01-17 14:57:57,TX06399,890,884345,Slice-2,915,907,280,Medium,360,1
2025-01-15 01:31:45,TX06400,680,349649,Slice-3,728,720,150,High,191,0
2025-01-10 11:56:18,TX06401,58,908875,Slice-2,103,102,219,Low,143,0
2025-01-24 19:17:30,TX06402,437,33607,Slice-2,479,464,471,Low,313,0
2025-01-05 15:55:14,TX06403,101,634407,Slice-2,139,122,412,Low,254,0
2025-01-03 02:40:04,TX06404,970,882015,Slice-3,996,995,97,Low,372,1
2025-01-24 08:21:32,TX06405,789,350035,Slice-2,835,835,306,Medium,382,0
2025-01-21 21:35:07,TX06406,910,520471,Slice-1,937,933,273,Medium,453,0
2025-01-02 16:08:45,TX06407,391,646675,Slice-1,431,426,454,High,55,0
2025-01-07 11:56:22,TX06408,431,875854,Slice-2,447,434,437,Low,30,0
2025-01-04 00:14:09,TX06409,716,960453,Slice-2,745,744,221,Low,371,1
2025-01-08 16:53:51,TX06410,674,751971,Slice-1,708,706,259,Low,300,1
2025-01-03 11:21:47,TX06411,184,700822,Slice-2,228,220,158,Low,13,1
2025-01-15 05:08:29,TX06412,412,358691,Slice-1,445,445,118,Low,92,0
2025-01-15 08:37:22,TX06413,100,161248,Slice-1,142,138,48,Low,299,1
2025-01-01 02:46:17,TX06414,271,93467,Slice-2,297,297,427,Low,492,0
2025-01-19 20:56:24,TX06415,741,401679,Slice-2,759,741,213,Medium,211,1
2025-01-03 20:15:47,TX06416,152,265641,Slice-1,174,174,70,Low,80,1
2025-01-15 21:57:38,TX06417,282,915397,Slice-1,313,308,57,Low,181,1
2025-01-26 02:33:10,TX06418,376,120564,Slice-1,418,403,91,High,123,0
2025-01-13 01:47:52,TX06419,130,354225,Slice-3,147,136,450,Medium,132,0
2025-01-02 04:03:20,TX06420,43,454658,Slice-2,54,48,420,High,480,0
2025-01-06 21:30:28,TX06421,125,665599,Slice-2,170,157,31,Low,268,1
2025-01-14 00:41:30,TX06422,582,845785,Slice-2,626,611,3,Low,89,1
2025-01-12 05:35:59,TX06423,161,561712,Slice-1,197,190,347,Low,28,0
2025-01-17 20:18:38,TX06424,857,18170,Slice-3,879,866,122,Low,104,1
2025-01-17 22:13:17,TX06425,23,929654,Slice-2,56,56,83,Low,95,1
2025-01-30 23:45:28,TX06426,263,112767,Slice-1,274,267,386,High,248,0
2025-01-02 17:27:40,TX06427,52,754534,Slice-1,74,68,475,Low,208,0
2025-01-17 06:15:52,TX06428,340,579477,Slice-3,369,367,77,Medium,119,0
2025-01-24 05:39:34,TX06429,714,149770,Slice-2,726,720,286,Low,91,0
2025-01-18 12:58:41,TX06430,987,791831,Slice-1,1007,1007,18,Low,306,1
2025-01-01 14:56:08,TX06431,885,576206,Slice-3,897,879,462,Medium,306,0
2025-01-05 23:25:58,TX06432,171,794331,Slice-1,214,197,4,Medium,397,1
2025-01-28 17:39:33,TX06433,961,315525,Slice-3,975,965,250,Low,109,1
2025-01-15 16:22:34,TX06434,862,392407,Slice-2,874,872,253,Low,179,1
2025-01-16 15:18:31,TX06435,318,383898,Slice-1,354,347,394,Low,357,0
2025-01-20 13:47:24,TX06436,289,981476,Slice-2,310,297,281,Low,343,1
2025-01-22 01:49:11,TX06437,709,983282,Slice-1,746,739,461,Medium,430,0
2025-01-09 18:26:49,TX06438,474,279668,Slice-1,514,498,325,Medium,279,0
2025-01-30 23:27:20,TX06439,148,568746,Slice-3,193,192,78,High,10,0
2025-01-14 11:26:06,TX06440,654,126850,Slice-2,689,681,323,Medium,409,0
2025-01-14 12:16:59,TX06441,521,724591,Slice-1,546,536,463,Low,170,0
2025-01-06 19:38:21,TX06442,268,181681,Slice-1,293,284,60,Medium,290,0
2025-01-25 17:05:44,TX06443,744,659312,Slice-3,755,754,221,Low,389,1
2025-01-03 09:52:00,TX06444,871,664364,Slice-2,908,895,34,Medium,55,1
2025-01-05 13:38:16,TX06445,280,122013,Slice-1,303,299,22,High,221,0
2025-01-11 15:46:22,TX06446,412,211142,Slice-1,422,409,276,Low,118,1
2025-01-30 05:59:26,TX06447,78,792358,Slice-1,109,96,6,Low,248,1
2025-01-16 04:20:47,TX06448,234,409131,Slice-1,252,234,467,Low,95,0
2025-01-09 00:26:26,TX06449,522,35897,Slice-1,562,549,392,Low,209,0
2025-01-25 03:56:29,TX06450,265,942825,Slice-2,303,295,67,Medium,337,0
2025-01-06 07:55:53,TX06451,463,327404,Slice-1,494,481,50,Low,441,1
2025-01-24 06:55:53,TX06452,660,581271,Slice-2,700,686,397,Low,94,0
2025-01-20 21:30:06,TX06453,996,6984,Slice-2,1043,1041,500,Low,58,0
2025-01-24 06:11:00,TX06454,233,800935,Slice-2,269,260,168,High,478,0
2025-01-03 22:35:50,TX06455,692,775721,Slice-3,722,705,449,Low,139,0
2025-01-24 04:37:28,TX06456,529,67727,Slice-1,571,562,376,Low,373,0
2025-01-21 18:21:54,TX06457,144,812059,Slice-1,154,139,224,Medium,336,0
2025-01-06 04:09:20,TX06458,284,517410,Slice-2,304,296,35,Medium,123,1
2025-01-24 15:58:49,TX06459,269,580330,Slice-3,291,285,389,Medium,1,0
2025-01-26 17:23:03,TX06460,932,69047,Slice-2,961,942,311,Medium,104,0
2025-01-28 00:03:55,TX06461,678,256386,Slice-1,715,708,153,High,294,0
2025-01-17 21:56:31,TX06462,901,236410,Slice-2,947,943,410,High,0,0
2025-01-14 16:07:13,TX06463,42,557991,Slice-2,63,45,198,Low,460,1
2025-01-07 08:07:02,TX06464,480,982155,Slice-2,523,513,249,Low,449,1
2025-01-20 15:59:55,TX06465,367,242006,Slice-3,402,400,479,Low,322,0
2025-01-30 08:41:23,TX06466,719,796090,Slice-2,746,739,130,High,391,0
2025-01-09 07:41:06,TX06467,105,63831,Slice-2,150,137,169,Low,465,0
2025-01-13 14:46:09,TX06468,694,577181,Slice-2,710,699,16,Low,187,1
2025-01-06 22:35:43,TX06469,186,513016,Slice-2,224,223,471,Low,226,0
2025-01-16 16:35:31,TX06470,387,319106,Slice-1,419,413,215,Low,49,1
2025-01-18 00:57:20,TX06471,144,60458,Slice-2,154,139,439,Low,394,0
2025-01-24 16:55:44,TX06472,776,193477,Slice-1,813,801,339,Medium,334,0
2025-01-13 15:49:08,TX06473,140,470970,Slice-1,161,152,70,Low,247,1
2025-01-16 09:55:12,TX06474,686,603857,Slice-1,709,700,185,Low,39,1
2025-01-20 14:01:31,TX06475,303,271330,Slice-3,316,303,22,Low,384,1
2025-01-18 03:19:24,TX06476,386,49237,Slice-2,434,428,279,Low,351,1
2025-01-30 01:36:57,TX06477,732,910906,Slice-2,778,778,395,Low,407,0
2025-01-06 15:57:55,TX06478,151,125438,Slice-1,186,175,323,High,343,0
2025-01-10 03:48:29,TX06479,469,302986,Slice-3,507,495,239,Medium,381,1
2025-01-02 03:05:35,TX06480,857,41262,Slice-1,887,874,157,Medium,105,1
2025-01-02 17:28:02,TX06481,836,695662,Slice-2,846,833,353,High,159,0
2025-01-14 03:40:38,TX06482,637,187814,Slice-3,684,677,6,Low,392,1
2025-01-23 14:27:55,TX06483,227,321228,Slice-3,245,245,489,Low,120,0
2025-01-18 07:45:19,TX06484,92,473258,Slice-2,109,104,480,Medium,326,0
2025-01-03 16:38:12,TX06485,509,867980,Slice-1,547,532,299,Low,10,1
2025-01-30 15:05:18,TX06486,64,369109,Slice-2,87,73,273,Medium,171,1
2025-01-22 22:02:09,TX06487,615,214569,Slice-2,638,622,486,Low,27,0
2025-01-21 00:41:26,TX06488,223,406544,Slice-2,266,252,154,Medium,265,1
2025-01-06 10:02:48,TX06489,592,819721,Slice-1,621,611,20,Low,269,1
2025-01-17 08:52:52,TX06490,791,89916,Slice-3,814,811,380,Low,194,0
2025-01-01 12:28:37,TX06491,375,910649,Slice-3,416,413,424,Medium,13,0
2025-01-02 07:20:33,TX06492,65,409444,Slice-1,110,96,18,Low,467,1
2025-01-20 15:54:54,TX06493,859,398043,Slice-1,882,879,429,Low,91,0
2025-01-16 01:35:26,TX06494,236,378726,Slice-2,270,262,414,Medium,490,0
2025-01-13 22:45:28,TX06495,329,441735,Slice-2,372,362,11,Low,368,1
2025-01-20 21:11:31,TX06496,647,740906,Slice-1,685,670,455,Low,218,0
2025-01-19 01:17:39,TX06497,963,264124,Slice-1,975,972,371,High,207,0
2025-01-11 15:56:55,TX06498,49,740288,Slice-3,60,60,117,Low,442,0
2025-01-27 04:21:14,TX06499,434,234943,Slice-1,452,440,43,Medium,431,0
2025-01-15 04:35:01,TX06500,809,968543,Slice-1,834,832,212,Low,283,1
2025-01-04 23:48:16,TX06501,156,82057,Slice-1,178,176,138,High,263,0
2025-01-08 16:06:31,TX06502,403,705508,Slice-1,447,436,43,High,93,0
2025-01-17 06:27:39,TX06503,898,895787,Slice-2,926,921,221,Low,241,1
2025-01-15 22:21:40,TX06504,402,664281,Slice-3,428,413,249,Low,332,0
2025-01-17 20:06:32,TX06505,906,976782,Slice-2,917,911,449,Medium,154,0
2025-01-19 23:08:35,TX06506,80,916750,Slice-1,100,92,367,Medium,468,0
2025-01-06 16:41:13,TX06507,577,291227,Slice-3,596,578,372,Low,137,0
